ticker,price,date
ALTL,40.47,2022-03-07
DYFN,19.06,2022-03-07
FTHY,17.75,2022-03-07
AKUS,4.59,2022-03-07
PYPD,4.72,2022-03-07
API,9.61,2022-03-07
FUSN,7.0,2022-03-07
EBON,1.08,2022-03-07
FREE,8.87,2022-03-07
THY,24.14,2022-03-07
MRSK,27.64,2022-03-07
VIRS,29.21,2022-03-07
SII,46.88,2022-03-07
AZAL,27.61,2022-03-07
AZBL,26.45,2022-03-07
MGNI,11.77,2022-03-07
ADTX,0.34,2022-03-07
SPQQ,27.99,2022-03-07
KJUL,24.85,2022-03-07
NJUL,44.72,2022-03-07
JULZ,32.08,2022-03-07
LMND,19.62,2022-03-07
ZEV,5.02,2022-03-07
HOFV,0.88,2022-03-07
IMTX,7.24,2022-03-07
ACCD,14.33,2022-03-07
CVLG,21.7,2022-03-07
SNEX,73.04,2022-03-07
BLCT,1.48,2022-03-07
AMYT,6.3,2022-03-07
OTRK,2.31,2022-03-07
CXDO,3.84,2022-03-07
RISN,25.62,2022-03-07
AVNT,46.99,2022-03-07
FLUD,24.62,2022-03-07
ESGA,51.91,2022-03-07
MID,44.48,2022-03-07
DMS,2.85,2022-03-07
GSIG,48.16,2022-03-07
AMND,39.37,2022-03-07
PSTX,3.22,2022-03-07
NKTX,9.69,2022-03-07
IBTK,22.89,2022-03-07
NCNO,46.36,2022-03-07
RLAY,21.24,2022-03-07
GOCO,1.14,2022-03-07
IVA,11.0,2022-03-07
QH,0.62,2022-03-07
EDUT,7.21,2022-03-07
ALXO,17.15,2022-03-07
BLI,5.92,2022-03-07
RNLX,7.8,2022-03-07
SOS,0.63,2022-03-07
GBGR,18.74,2022-03-07
EFIV,40.23,2022-03-07
MEG,48.0,2022-03-07
GBLO,25.89,2022-03-07
MMLG,20.35,2022-03-07
NWG,5.0,2022-03-07
INZY,5.3,2022-03-07
ANNX,4.35,2022-03-07
ITOS,35.14,2022-03-07
BRLI,10.31,2022-03-07
JAMF,32.18,2022-03-07
EDTK,1.45,2022-03-07
NRIX,13.75,2022-03-07
SRGA,0.31,2022-03-07
VWID,25.87,2022-03-07
FJUL,34.25,2022-03-07
DJUL,32.31,2022-03-07
BIGC,20.89,2022-03-07
CVAC,14.73,2022-03-07
BEKE,13.76,2022-03-07
NTST,21.18,2022-03-07
OSH,21.61,2022-03-07
TDVG,31.68,2022-03-07
BEPC,39.67,2022-03-07
ASGI,18.94,2022-03-07
KESG,21.93,2022-03-07
TEQI,35.27,2022-03-07
KRBN,35.6,2022-03-07
TCHP,25.72,2022-03-07
RKT,12.3,2022-03-07
TGRW,25.62,2022-03-07
VITL,12.5,2022-03-07
OLB,1.69,2022-03-07
FCRD,4.43,2022-03-07
HSAQ,9.89,2022-03-07
VERX,13.41,2022-03-07
AFIB,1.48,2022-03-07
MLAC,10.08,2022-03-07
FTHM,11.98,2022-03-07
ALVR,7.42,2022-03-07
BTBT,3.17,2022-03-07
KBNT,1.8,2022-03-07
ITRG,1.54,2022-03-07
GOED,1.72,2022-03-07
AUGZ,30.83,2022-03-07
RXT,9.93,2022-03-07
KDNY,12.11,2022-03-07
PLTR,11.11,2022-03-07
U,81.8,2022-03-07
OZON,11.6,2022-03-07
TLS,9.18,2022-03-07
MRVI,38.65,2022-03-07
SHC,18.99,2022-03-07
YSG,1.12,2022-03-07
AVIR,5.89,2022-03-07
LU,5.26,2022-03-07
JUPW,1.01,2022-03-07
SQZ,4.43,2022-03-07
LESL,19.79,2022-03-07
GLTO,1.72,2022-03-07
ALGM,25.0,2022-03-07
ROOT,1.54,2022-03-07
BDSX,2.18,2022-03-07
MAX,12.51,2022-03-07
GATO,4.17,2022-03-07
YGMZ,1.6,2022-03-07
PRAX,13.42,2022-03-07
EAR,3.82,2022-03-07
TARS,19.0,2022-03-07
ALGS,2.46,2022-03-07
OPT,5.42,2022-03-07
KRBP,0.68,2022-03-07
EBC,20.64,2022-03-07
MNSO,8.75,2022-03-07
FVAM,9.83,2022-03-07
CDAK,4.3,2022-03-07
STTK,4.6,2022-03-07
SPRB,1.88,2022-03-07
KRON,6.34,2022-03-07
IH,2.04,2022-03-07
AZYO,5.4,2022-03-07
FUBO,7.3,2022-03-07
SQFT,3.74,2022-03-07
CCCC,21.26,2022-03-07
ONCR,1.84,2022-03-07
IMNM,4.17,2022-03-07
ASO,29.95,2022-03-07
ABCM,16.0,2022-03-07
FHTX,9.0,2022-03-07
BLSA,9.84,2022-03-07
LXEH,4.1,2022-03-07
AVO,13.47,2022-03-07
LUNG,21.46,2022-03-07
THRY,26.59,2022-03-07
HLXA,9.95,2022-03-07
GHLD,11.9,2022-03-07
ASAN,42.32,2022-03-07
SYTA,0.98,2022-03-07
AMST,0.54,2022-03-07
GLSI,19.36,2022-03-07
LSF,4.98,2022-03-07
GDRX,14.39,2022-03-07
BSY,36.83,2022-03-07
CRSR,21.94,2022-03-07
CMPS,12.16,2022-03-07
ATHA,9.19,2022-03-07
VTRU,15.38,2022-03-07
PTVE,8.86,2022-03-07
SUMO,10.79,2022-03-07
AMWL,3.66,2022-03-07
BNL,21.09,2022-03-07
FROG,22.7,2022-03-07
SNOW,193.0,2022-03-07
MTCR,0.48,2022-03-07
STEP,30.07,2022-03-07
OM,41.66,2022-03-07
BQ,0.51,2022-03-07
YALA,5.05,2022-03-07
CD,5.82,2022-03-07
VIAO,9.2,2022-03-07
ORPH,1.14,2022-03-07
GRAY,1.2,2022-03-07
PMVP,16.99,2022-03-07
PRLD,8.09,2022-03-07
TSHA,5.74,2022-03-07
PRFX,0.96,2022-03-07
AUVI,1.36,2022-03-07
HCDI,2.0,2022-03-07
XPEV,27.21,2022-03-07
FRLN,0.96,2022-03-07
CMPI,3.3,2022-03-07
IBEX,15.87,2022-03-07
VSTA,5.81,2022-03-07
INM,0.78,2022-03-07
ADV,5.47,2022-03-07
ASAQ,9.84,2022-03-07
CRHC,9.89,2022-03-07
ENPC,9.8,2022-03-07
EOSE,2.97,2022-03-07
EQD,9.86,2022-03-07
ETAC,9.89,2022-03-07
FSR,10.65,2022-03-07
FST,10.13,2022-03-07
GCMG,10.33,2022-03-07
GOAC,9.89,2022-03-07
HYLN,3.74,2022-03-07
LEAP,9.87,2022-03-07
MP,39.37,2022-03-07
NGMS,15.61,2022-03-07
NHIC,9.82,2022-03-07
NMMC,9.88,2022-03-07
OACB,9.86,2022-03-07
OLMA,4.38,2022-03-07
NUVB,4.65,2022-03-07
PAYA,5.02,2022-03-07
PIAI,9.86,2022-03-07
PMVC,9.86,2022-03-07
PSTH,19.76,2022-03-07
RBAC,9.92,2022-03-07
RIDE,2.1,2022-03-07
STEM,8.31,2022-03-07
TTCF,12.61,2022-03-07
TWND,9.87,2022-03-07
VLDR,2.2,2022-03-07
VTRS,9.88,2022-03-07
LUMN,10.68,2022-03-07
VNT,22.57,2022-03-07
QS,14.28,2022-03-07
KNTE,7.88,2022-03-07
SEER,11.99,2022-03-07
SGTX,1.25,2022-03-07
YQ,1.62,2022-03-07
DASH,79.86,2022-03-07
PUBM,20.48,2022-03-07
ABNB,131.59,2022-03-07
CERT,19.05,2022-03-07
HYFM,13.02,2022-03-07
ABCL,8.28,2022-03-07
VVOS,3.35,2022-03-07
IPOF,10.1,2022-03-07
PRG,25.47,2022-03-07
WISH,1.99,2022-03-07
UPST,112.5,2022-03-07
BCAB,5.42,2022-03-07
SCPS,0.64,2022-03-07
OCG,4.3,2022-03-07
WNW,1.06,2022-03-07
VIRI,5.25,2022-03-07
AIRC,52.21,2022-03-07
AVAN,9.86,2022-03-07
BOAC,9.84,2022-03-07
FMAC,9.94,2022-03-07
HIGA,9.83,2022-03-07
HZON,9.84,2022-03-07
IMPX,9.91,2022-03-07
IPOD,9.98,2022-03-07
SDHY,16.85,2022-03-07
SKLZ,2.34,2022-03-07
BARK,2.75,2022-03-07
TPGY,9.87,2022-03-07
VYGG,9.84,2022-03-07
XPOA,9.9,2022-03-07
NNOX,9.56,2022-03-07
IKT,1.07,2022-03-07
GBS,0.83,2022-03-07
PHAR,8.0,2022-03-07
MRM,7.06,2022-03-07
GNOG,6.74,2022-03-07
OPEN,6.53,2022-03-07
OMEG,9.78,2022-03-07
AGCB,9.79,2022-03-07
GRCL,2.72,2022-03-07
CGEM,13.27,2022-03-07
QLI,1.99,2022-03-07
MAXN,11.02,2022-03-07
MSGM,2.15,2022-03-07
AFRM,33.56,2022-03-07
ASLE,15.65,2022-03-07
POSH,12.02,2022-03-07
WOOF,17.69,2022-03-07
PLTK,16.48,2022-03-07
DRVN,25.36,2022-03-07
BEEM,14.65,2022-03-07
AI,20.38,2022-03-07
LI,25.7,2022-03-07
DFH,21.0,2022-03-07
MYTE,11.51,2022-03-07
HUDI,18.43,2022-03-07
MNTK,9.88,2022-03-07
BTNB,9.97,2022-03-07
PAX,14.85,2022-03-07
COMS,0.59,2022-03-07
PTIC,9.8,2022-03-07
FTCV,9.87,2022-03-07
ABST,8.2,2022-03-07
ABVC,2.26,2022-03-07
AFBI,15.25,2022-03-07
AKU,0.99,2022-03-07
ALPP,1.61,2022-03-07
AMPG,3.27,2022-03-07
AOUT,15.21,2022-03-07
APCX,1.5,2022-03-07
APSG,9.89,2022-03-07
AREB,1.32,2022-03-07
BLBX,1.53,2022-03-07
BRFH,5.25,2022-03-07
BSFC,1.89,2022-03-07
BTCS,3.72,2022-03-07
BTCY,2.6,2022-03-07
BTTR,2.5,2022-03-07
BYRN,9.72,2022-03-07
CCEL,8.1,2022-03-07
CELZ,1.49,2022-03-07
CERE,28.92,2022-03-07
CISO,4.5,2022-03-07
CIXX,15.53,2022-03-07
COSM,3.29,2022-03-07
CTGO,23.75,2022-03-07
CUEN,1.08,2022-03-07
LFMD,3.21,2022-03-07
DCBO,40.51,2022-03-07
DSAC,9.92,2022-03-07
DTST,3.23,2022-03-07
FCUV,9.1,2022-03-07
FKWL,3.84,2022-03-07
FNGR,2.75,2022-03-07
GBNY,11.72,2022-03-07
GOVX,1.41,2022-03-07
GTBP,2.91,2022-03-07
HGBL,1.46,2022-03-07
HGEN,2.65,2022-03-07
HPX,9.9,2022-03-07
HRMY,43.26,2022-03-07
IGAP,3.46,2022-03-07
INBX,19.89,2022-03-07
INTZ,3.51,2022-03-07
KAVL,2.58,2022-03-07
KULR,2.05,2022-03-07
KYMR,35.3,2022-03-07
LIXT,1.36,2022-03-07
LNSR,6.01,2022-03-07
LSPD,20.92,2022-03-07
LWLG,6.99,2022-03-07
MACU,10.05,2022-03-07
CRKN,1.77,2022-03-07
MDWT,21.99,2022-03-07
MMMB,1.52,2022-03-07
MOBQ,1.37,2022-03-07
MODD,4.42,2022-03-07
NBTX,6.43,2022-03-07
NTRB,3.62,2022-03-07
NVOS,1.64,2022-03-07
NYC,11.81,2022-03-07
OMQS,4.6,2022-03-07
ONDS,4.63,2022-03-07
ORLA,4.53,2022-03-07
PCSA,3.5,2022-03-07
PFX,40.42,2022-03-07
PMCB,2.14,2022-03-07
POWW,4.79,2022-03-07
PTIX,0.84,2022-03-07
QUBT,2.22,2022-03-07
RCAT,1.76,2022-03-07
RCRT,2.71,2022-03-07
RZLT,2.45,2022-03-07
SBEV,2.53,2022-03-07
SBFM,1.58,2022-03-07
SLN,16.87,2022-03-07
SMID,21.78,2022-03-07
SMLR,44.11,2022-03-07
SMTI,24.5,2022-03-07
SOTK,4.2,2022-03-07
SHLS,14.11,2022-03-07
SURG,2.98,2022-03-07
TGAN,6.75,2022-03-07
TIMB,12.18,2022-03-07
TINV,10.18,2022-03-07
TMX,40.53,2022-03-07
TOMZ,0.9,2022-03-07
VABK,34.73,2022-03-07
VINO,2.01,2022-03-07
VMAR,6.29,2022-03-07
WFCF,12.3,2022-03-07
WLMS,1.41,2022-03-07
ZEST,2.6,2022-03-07
ZIVO,3.53,2022-03-07
EZGO,0.83,2022-03-07
HIMS,4.33,2022-03-07
AGFY,5.93,2022-03-07
UGRO,8.47,2022-03-07
SNRH,9.79,2022-03-07
LDI,3.78,2022-03-07
SNSE,3.09,2022-03-07
KINZ,10.04,2022-03-07
ATC,23.22,2022-03-07
SANA,5.24,2022-03-07
LABP,1.63,2022-03-07
BPTS,2.53,2022-03-07
VLON,5.98,2022-03-07
DSP,6.84,2022-03-07
RELI,5.3,2022-03-07
ADAG,5.04,2022-03-07
SDH,1.15,2022-03-07
BMBL,16.23,2022-03-07
AFCG,19.22,2022-03-07
SGFY,14.19,2022-03-07
MOON,17.6,2022-03-07
XM,26.14,2022-03-07
APR,37.36,2022-03-07
BVS,13.29,2022-03-07
TLIS,1.8,2022-03-07
DBTX,3.22,2022-03-07
NEXI,2.24,2022-03-07
LGVN,5.61,2022-03-07
APPH,5.68,2022-03-07
LAZR,12.9,2022-03-07
AEI,0.34,2022-03-07
ABGI,9.75,2022-03-07
VRPX,1.91,2022-03-07
CFIV,9.8,2022-03-07
PPTA,4.28,2022-03-07
AUUD,1.56,2022-03-07
GBOX,2.8,2022-03-07
GOEV,4.95,2022-03-07
DUNE,9.92,2022-03-07
DM,3.54,2022-03-07
BFLY,4.02,2022-03-07
KEJI,14.27,2022-03-07
IDBA,14.35,2022-03-07
REIT,28.38,2022-03-07
KAIR,9.8,2022-03-07
AKIC,9.83,2022-03-07
ARYD,9.78,2022-03-07
PPGH,9.92,2022-03-07
TMKR,9.88,2022-03-07
PRSR,9.79,2022-03-07
KLAQ,9.77,2022-03-07
PAQC,9.83,2022-03-07
EPHY,9.78,2022-03-07
RNRG,14.76,2022-03-07
KFVG,21.05,2022-03-07
LJAQ,9.89,2022-03-07
IMCC,2.05,2022-03-07
EAC,9.77,2022-03-07
INKA,9.91,2022-03-07
PACX,9.78,2022-03-07
GSAQ,9.89,2022-03-07
OSCR,7.32,2022-03-07
POW,9.78,2022-03-07
VCKA,10.15,2022-03-07
KVSA,9.75,2022-03-07
INNV,4.78,2022-03-07
LHAA,9.76,2022-03-07
GPAC,9.78,2022-03-07
BUZZ,16.53,2022-03-07
SVFB,9.76,2022-03-07
SWET,9.77,2022-03-07
DLCA,9.79,2022-03-07
SVFC,9.86,2022-03-07
FINM,9.78,2022-03-07
HLAH,9.78,2022-03-07
HCCC,12.74,2022-03-07
GNAC,9.77,2022-03-07
AEAC,9.77,2022-03-07
HCIC,9.79,2022-03-07
ADER,9.88,2022-03-07
VAQC,9.71,2022-03-07
RBLX,41.3,2022-03-07
OCAX,10.04,2022-03-07
SLCR,9.79,2022-03-07
JWEL,2.02,2022-03-07
FHS,1.71,2022-03-07
CPNG,19.72,2022-03-07
RXDX,43.5,2022-03-07
ASXC,0.62,2022-03-07
PYR,1.66,2022-03-07
HAYW,16.25,2022-03-07
JOAN,10.68,2022-03-07
SNCY,21.01,2022-03-07
LBPH,4.24,2022-03-07
MITC,4.51,2022-03-07
TZPS,9.78,2022-03-07
IGNY,9.82,2022-03-07
OSTR,9.77,2022-03-07
CNXC,188.14,2022-03-07
CSR,106.32,2022-03-07
MODV,107.16,2022-03-07
TNL,46.31,2022-03-07
ARRY,9.53,2022-03-07
GBNH,3.53,2022-03-07
ASAX,9.78,2022-03-07
JCIC,9.78,2022-03-07
GMBT,9.94,2022-03-07
OEPW,9.76,2022-03-07
NAAC,9.86,2022-03-07
LMACA,9.94,2022-03-07
SHAC,9.77,2022-03-07
DGNU,9.74,2022-03-07
OUST,3.02,2022-03-07
PGRW,9.81,2022-03-07
TUYA,3.64,2022-03-07
HCII,9.77,2022-03-07
DHHC,9.79,2022-03-07
GANX,3.36,2022-03-07
RACB,9.73,2022-03-07
LMAO,10.07,2022-03-07
GDXU,17.11,2022-03-07
GDXD,9.15,2022-03-07
NAPA,18.2,2022-03-07
SSAA,9.77,2022-03-07
BIOT,9.85,2022-03-07
PCT,7.15,2022-03-07
ESGC,3.18,2022-03-07
FNCH,6.47,2022-03-07
CNTB,4.22,2022-03-07
FSSI,9.77,2022-03-07
ITHX,9.89,2022-03-07
ADFI,9.1,2022-03-07
AMER,29.44,2022-03-07
AVDG,28.69,2022-03-07
AVMU,48.26,2022-03-07
AZAJ,26.0,2022-03-07
AZBJ,25.26,2022-03-07
BFTR,29.99,2022-03-07
BGLD,19.56,2022-03-07
BLDG,30.37,2022-03-07
BMED,24.04,2022-03-07
BNE,24.52,2022-03-07
BOB,26.78,2022-03-07
BTEK,23.39,2022-03-07
BUFD,20.53,2022-03-07
BUFR,22.57,2022-03-07
CBSE,22.93,2022-03-07
CCRV,29.34,2022-03-07
CLDL,11.33,2022-03-07
CLDS,33.0,2022-03-07
DBJA,25.94,2022-03-07
DBOC,28.36,2022-03-07
DDEC,31.13,2022-03-07
DECZ,27.82,2022-03-07
DFAE,25.05,2022-03-07
DFAI,25.94,2022-03-07
DFAU,29.37,2022-03-07
DFHY,23.91,2022-03-07
DFNV,24.44,2022-03-07
DIVZ,30.04,2022-03-07
DJAN,31.69,2022-03-07
DOCT,31.66,2022-03-07
DSEP,31.67,2022-03-07
DSJA,26.36,2022-03-07
DSOC,30.09,2022-03-07
DSTX,22.75,2022-03-07
DUDE,28.01,2022-03-07
EBLU,40.64,2022-03-07
EFIX,16.98,2022-03-07
EGIS,32.82,2022-03-07
EUCG,22.23,2022-03-07
FDEC,32.29,2022-03-07
FEBZ,27.33,2022-03-07
FEDX,27.09,2022-03-07
FEVR,24.84,2022-03-07
FGRO,15.78,2022-03-07
FICS,30.31,2022-03-07
FJAN,33.18,2022-03-07
FMAG,20.43,2022-03-07
FOCT,33.16,2022-03-07
FPRO,24.49,2022-03-07
FRTY,16.17,2022-03-07
FSEP,33.46,2022-03-07
FSMO,21.2,2022-03-07
FUNL,33.44,2022-03-07
GLRY,23.22,2022-03-07
GOVZ,20.37,2022-03-07
GSPY,22.89,2022-03-07
HART,26.71,2022-03-07
HEGD,18.04,2022-03-07
HKND,27.88,2022-03-07
IBHF,24.17,2022-03-07
IHYF,24.15,2022-03-07
INFL,32.45,2022-03-07
ISWN,22.8,2022-03-07
IVDG,10.71,2022-03-07
IVLC,13.28,2022-03-07
IVRA,15.09,2022-03-07
IVSG,11.39,2022-03-07
JANZ,26.57,2022-03-07
JGLD,25.22,2022-03-07
JOET,27.9,2022-03-07
JPIB,48.04,2022-03-07
JSCP,48.28,2022-03-07
JSTC,15.61,2022-03-07
KBUY,20.75,2022-03-07
KMLM,31.81,2022-03-07
KSTR,19.9,2022-03-07
KVLE,22.75,2022-03-07
KWT,37.37,2022-03-07
LIV,19.77,2022-03-07
LUXE,23.09,2022-03-07
LVOL,44.11,2022-03-07
LYFE,30.41,2022-03-07
MARZ,25.53,2022-03-07
MBBB,22.93,2022-03-07
MBND,28.55,2022-03-07
MGMT,34.43,2022-03-07
MIDE,25.24,2022-03-07
MIG,23.02,2022-03-07
MRAD,18.12,2022-03-07
MSTB,28.73,2022-03-07
NVQ,31.32,2022-03-07
OCTZ,29.85,2022-03-07
ONOF,26.15,2022-03-07
OVLH,27.11,2022-03-07
OVT,23.42,2022-03-07
PIFI,96.82,2022-03-07
PSCX,21.46,2022-03-07
PSFD,22.69,2022-03-07
PSFF,21.57,2022-03-07
PSMD,21.59,2022-03-07
QDEC,20.68,2022-03-07
QPT,23.86,2022-03-07
QPX,25.34,2022-03-07
QQC,27.11,2022-03-07
QQD,26.93,2022-03-07
RAYC,22.53,2022-03-07
RDFI,25.9,2022-03-07
REC,23.47,2022-03-07
RORO,17.92,2022-03-07
RTAI,24.58,2022-03-07
SDEF,19.48,2022-03-07
SDEI,25.54,2022-03-07
SENT,23.21,2022-03-07
SEPZ,29.65,2022-03-07
SKYU,25.31,2022-03-07
SMLE,24.94,2022-03-07
SPAK,16.32,2022-03-07
SPRE,24.75,2022-03-07
SPXZ,11.99,2022-03-07
SVAL,30.1,2022-03-07
TBJL,23.82,2022-03-07
TDSE,26.34,2022-03-07
TFJL,23.01,2022-03-07
TGIF,99.39,2022-03-07
TMAT,15.6,2022-03-07
TSJA,26.13,2022-03-07
TSOC,29.39,2022-03-07
UCYB,42.75,2022-03-07
VABS,24.41,2022-03-07
VCAR,11.73,2022-03-07
VCEB,68.52,2022-03-07
VCLO,10.7,2022-03-07
VFIN,5.36,2022-03-07
VNMC,29.91,2022-03-07
VPOP,7.66,2022-03-07
WCBR,21.86,2022-03-07
WGLD,18.66,2022-03-07
WWOW,20.8,2022-03-07
XDAT,20.03,2022-03-07
XJH,34.21,2022-03-07
XJR,36.44,2022-03-07
XVV,31.8,2022-03-07
YDEC,19.16,2022-03-07
FIGB,48.25,2022-03-07
FSEC,47.84,2022-03-07
ZWRK,9.75,2022-03-07
CLRM,9.78,2022-03-07
LBPS,3.01,2022-03-07
QQQJ,26.75,2022-03-07
MSOS,18.45,2022-03-07
EDOC,13.59,2022-03-07
QQQM,133.65,2022-03-07
TDSC,25.62,2022-03-07
GINN,48.76,2022-03-07
TDSB,24.3,2022-03-07
TDSD,25.61,2022-03-07
GCOR,46.85,2022-03-07
CTEC,15.28,2022-03-07
XYLD,46.96,2022-03-07
QQQN,26.85,2022-03-07
JAAA,50.26,2022-03-07
HYBB,48.56,2022-03-07
SPD,29.77,2022-03-07
HYXF,48.38,2022-03-07
SPYC,30.08,2022-03-07
LSAT,32.95,2022-03-07
ACTV,33.24,2022-03-07
UPC,1.29,2022-03-07
MOVE,2.55,2022-03-07
AZAO,28.48,2022-03-07
ANEW,36.46,2022-03-07
AZBO,26.74,2022-03-07
RBND,22.96,2022-03-07
SCDL,34.06,2022-03-07
IWDL,31.46,2022-03-07
IWML,19.36,2022-03-07
QULL,27.86,2022-03-07
USML,30.17,2022-03-07
LCG,23.61,2022-03-07
AVIG,46.68,2022-03-07
IWFL,23.73,2022-03-07
MTUL,18.07,2022-03-07
BSCU,18.28,2022-03-07
AVSF,48.25,2022-03-07
VPN,15.59,2022-03-07
TDSA,24.49,2022-03-07
VICE,28.02,2022-03-07
EQOP,30.35,2022-03-07
EMXF,38.47,2022-03-07
QYLG,27.0,2022-03-07
BSJS,23.58,2022-03-07
AAA,24.89,2022-03-07
BILS,99.89,2022-03-07
SPUC,30.08,2022-03-07
FLRG,24.43,2022-03-07
EWEB,7.28,2022-03-07
VNSE,28.88,2022-03-07
CBLS,21.73,2022-03-07
IWFH,16.53,2022-03-07
ACVF,31.57,2022-03-07
BSMU,24.24,2022-03-07
CHB,11.33,2022-03-07
LBAY,27.06,2022-03-07
XYLG,28.6,2022-03-07
DEMZ,25.09,2022-03-07
ASPY,28.74,2022-03-07
HDRO,14.95,2022-03-07
JEMA,39.04,2022-03-07
KVSC,9.74,2022-03-07
ACVA,11.66,2022-03-07
DOCN,48.06,2022-03-07
OLK,16.37,2022-03-07
WMPN,12.13,2022-03-07
DSEY,7.85,2022-03-07
EEIQ,1.86,2022-03-07
VZIO,9.93,2022-03-07
SEMR,11.01,2022-03-07
CRCT,14.01,2022-03-07
LVTX,4.42,2022-03-07
EWTX,10.75,2022-03-07
IKNA,6.53,2022-03-07
ALHC,9.4,2022-03-07
HYW,6.31,2022-03-07
ZH,2.41,2022-03-07
DSGN,15.43,2022-03-07
TDUP,7.55,2022-03-07
GHAC,9.77,2022-03-07
PUCK,9.74,2022-03-07
KRNL,9.76,2022-03-07
RCLF,9.81,2022-03-07
IBRX,5.91,2022-03-07
ARVL,3.14,2022-03-07
AEVA,3.47,2022-03-07
ISLE,9.87,2022-03-07
SDAC,9.76,2022-03-07
ITQ,9.74,2022-03-07
RMGC,9.76,2022-03-07
TBCP,9.76,2022-03-07
JOFF,9.77,2022-03-07
COVA,9.78,2022-03-07
COUR,16.75,2022-03-07
ACHL,2.84,2022-03-07
EVOJ,9.76,2022-03-07
ULCC,9.63,2022-03-07
COMP,6.63,2022-03-07
UTME,1.76,2022-03-07
KARO,31.0,2022-03-07
EM,1.09,2022-03-07
SCOB,9.77,2022-03-07
LGAC,9.76,2022-03-07
MSAC,9.76,2022-03-07
SCLE,9.86,2022-03-07
TCAC,9.91,2022-03-07
TSIB,9.76,2022-03-07
INVZ,3.25,2022-03-07
MACA,9.75,2022-03-07
PANA,9.72,2022-03-07
ACEV,10.03,2022-03-07
BMTX,9.0,2022-03-07
BTRS,5.89,2022-03-07
ELYS,2.6,2022-03-07
IGAC,9.84,2022-03-07
LOTZ,1.67,2022-03-07
LSEA,6.45,2022-03-07
MASS,15.54,2022-03-07
MILE,1.01,2022-03-07
PLBY,14.48,2022-03-07
PSFE,2.78,2022-03-07
RMO,1.47,2022-03-07
SBTX,3.76,2022-03-07
STLA,13.79,2022-03-07
UWMC,4.19,2022-03-07
VIEW,1.81,2022-03-07
VINC,4.51,2022-03-07
VRDN,16.79,2022-03-07
SKIN,17.47,2022-03-07
RPHM,4.17,2022-03-07
AQWA,14.67,2022-03-07
VENA,10.12,2022-03-07
CFVI,11.34,2022-03-07
NVSA,9.76,2022-03-07
PMGM,9.77,2022-03-07
ASPC,9.95,2022-03-07
ALKT,14.27,2022-03-07
KIII,9.73,2022-03-07
FSRX,9.75,2022-03-07
KAII,9.75,2022-03-07
DAPP,11.99,2022-03-07
TCVA,9.72,2022-03-07
EBET,7.22,2022-03-07
APP,47.33,2022-03-07
AGL,20.94,2022-03-07
KRT,16.3,2022-03-07
TSP,10.75,2022-03-07
GSEV,9.77,2022-03-07
SLAM,9.75,2022-03-07
VELO,9.72,2022-03-07
FTAA,9.75,2022-03-07
BMEA,6.4,2022-03-07
TRKA,0.96,2022-03-07
GLBL,9.87,2022-03-07
AKYA,10.0,2022-03-07
HIII,9.76,2022-03-07
GBRG,10.07,2022-03-07
COLI,9.76,2022-03-07
NBST,9.74,2022-03-07
RXRX,7.09,2022-03-07
CS,6.89,2022-03-07
CLOV,2.6,2022-03-07
IFBD,0.76,2022-03-07
LGO,12.47,2022-03-07
EJFA,9.89,2022-03-07
TWLV,9.73,2022-03-07
GIIX,9.91,2022-03-07
SKYT,9.89,2022-03-07
NPCE,7.51,2022-03-07
PATH,27.19,2022-03-07
DV,23.7,2022-03-07
EGLX,2.55,2022-03-07
KNBE,18.67,2022-03-07
ZY,3.21,2022-03-07
AXON,126.13,2022-03-07
NDAC,9.73,2022-03-07
OHPA,9.74,2022-03-07
ANZU,9.74,2022-03-07
ARRW,9.74,2022-03-07
DHBC,9.74,2022-03-07
DHCA,9.72,2022-03-07
HYAC,9.83,2022-03-07
TMCI,18.47,2022-03-07
IMPL,5.95,2022-03-07
RAIN,5.99,2022-03-07
SWIM,13.63,2022-03-07
AGTI,18.05,2022-03-07
AURC,9.84,2022-03-07
FRSG,9.77,2022-03-07
HERA,9.74,2022-03-07
IPVI,9.72,2022-03-07
ACAH,9.76,2022-03-07
RXRA,9.72,2022-03-07
VPCB,9.73,2022-03-07
COIN,161.14,2022-03-07
RNAZ,2.14,2022-03-07
AVAH,4.62,2022-03-07
UROY,4.24,2022-03-07
PRVA,24.04,2022-03-07
EDR,25.21,2022-03-07
ACQR,9.75,2022-03-07
AMAO,10.09,2022-03-07
FTCI,4.68,2022-03-07
HOWL,4.94,2022-03-07
ALF,1.64,2022-03-07
FRW,9.73,2022-03-07
VACC,5.26,2022-03-07
AGGR,9.72,2022-03-07
DTOC,9.71,2022-03-07
LCAA,9.74,2022-03-07
MBTC,10.01,2022-03-07
CFFE,10.05,2022-03-07
FTPA,9.71,2022-03-07
PTOC,9.72,2022-03-07
GTPA,9.76,2022-03-07
SCAQ,9.74,2022-03-07
FRON,9.73,2022-03-07
GTPB,9.73,2022-03-07
SPKB,9.77,2022-03-07
MNMD,1.0,2022-03-07
GTX,6.44,2022-03-07
FYBR,24.73,2022-03-07
HNST,5.18,2022-03-07
FSBC,29.12,2022-03-07
BWMN,16.42,2022-03-07
LVRA,9.73,2022-03-07
FLGC,1.88,2022-03-07
GGMC,9.73,2022-03-07
BYTS,9.73,2022-03-07
WALD,9.88,2022-03-07
GXII,9.71,2022-03-07
